65.5,44.5,91.106
66.5,44.5,67.737
67.5,44.5,213.64
68.5,44.5,326.56
69.5,44.5,300.79
70.5,44.5,360.12
71.5,44.5,436.64
72.5,44.5,482.19
73.5,44.5,609.28
74.5,44.5,565.83
75.5,44.5,327.55
76.5,44.5,320.76
77.5,44.5,624.33
78.5,44.5,1209.2
79.5,44.5,1977.4
80.5,44.5,2216.1
81.5,44.5,1660.7
82.5,44.5,1152
83.5,44.5,1127.4
84.5,44.5,1041
85.5,44.5,621.96
86.5,44.5,325.46
87.5,44.5,424.63
88.5,44.5,673.73
89.5,44.5,915.8
90.5,44.5,1120
91.5,44.5,1167.1
92.5,44.5,1137.1
93.5,44.5,1110.8
94.5,44.5,1062.5
95.5,44.5,1211.2
96.5,44.5,1521.3
97.5,44.5,1681.4
98.5,44.5,1784.5
99.5,44.5,1777.3
100.5,44.5,1512.7
101.5,44.5,1406.9
102.5,44.5,1445.2
103.5,44.5,1256.3
104.5,44.5,1159.2
105.5,44.5,1250.6
106.5,44.5,1238.2
107.5,44.5,1194.7
108.5,44.5,1048.1
109.5,44.5,860.24
110.5,44.5,946.02
111.5,44.5,1045.7
112.5,44.5,1061.5
113.5,44.5,1222.1
114.5,44.5,1242.7
65.5,43.5,248.7
66.5,43.5,192.35
67.5,43.5,336.33
68.5,43.5,536.29
69.5,43.5,508.73
70.5,43.5,363.32
71.5,43.5,255.86
72.5,43.5,253.85
73.5,43.5,428.11
74.5,43.5,704.43
75.5,43.5,989.03
76.5,43.5,1226
77.5,43.5,1254.8
78.5,43.5,1079.8
79.5,43.5,934.94
80.5,43.5,952.25
81.5,43.5,1186.3
82.5,43.5,1711.6
83.5,43.5,2470.5
84.5,43.5,3111.4
85.5,43.5,3156.2
86.5,43.5,2591.5
87.5,43.5,1939
88.5,43.5,1597.7
89.5,43.5,1503.5
90.5,43.5,1395.9
91.5,43.5,1380.7
92.5,43.5,1744.9
93.5,43.5,1983
94.5,43.5,1501.5
95.5,43.5,967.72
96.5,43.5,1004.9
97.5,43.5,1113.6
98.5,43.5,1096
99.5,43.5,1241.9
100.5,43.5,1423
101.5,43.5,1535.3
102.5,43.5,1614.4
103.5,43.5,1646.7
104.5,43.5,1728
105.5,43.5,1640.3
106.5,43.5,1263.6
107.5,43.5,1016.4
108.5,43.5,943.85
109.5,43.5,929.31
110.5,43.5,1071.2
111.5,43.5,1096.8
112.5,43.5,972.78
113.5,43.5,996.56
114.5,43.5,1050.2
65.5,42.5,129.97
66.5,42.5,131.87
67.5,42.5,144.03
68.5,42.5,77.295
69.5,42.5,593.63
70.5,42.5,1567.7
71.5,42.5,2101.1
72.5,42.5,2156.6
73.5,42.5,2225.1
74.5,42.5,2266.9
75.5,42.5,2191.8
76.5,42.5,2260.6
77.5,42.5,2549
78.5,42.5,2935.8
79.5,42.5,3379.3
80.5,42.5,3621.8
81.5,42.5,3315.6
82.5,42.5,2750
83.5,42.5,2550.8
84.5,42.5,2669.9
85.5,42.5,2712.6
86.5,42.5,2549.8
87.5,42.5,1924.5
88.5,42.5,983.5
89.5,42.5,569.1
90.5,42.5,642.06
91.5,42.5,470.89
92.5,42.5,347.44
93.5,42.5,799.27
94.5,42.5,1360.1
95.5,42.5,1571.9
96.5,42.5,1633.7
97.5,42.5,1565.8
98.5,42.5,1253.5
99.5,42.5,1043.8
100.5,42.5,1114.1
101.5,42.5,1207.6
102.5,42.5,1255.7
103.5,42.5,1301
104.5,42.5,1299.8
105.5,42.5,1199.4
106.5,42.5,1047.2
107.5,42.5,1075.1
108.5,42.5,1247.4
109.5,42.5,1260.9
110.5,42.5,1131
111.5,42.5,1086.6
112.5,42.5,1182.3
113.5,42.5,1252
114.5,42.5,1248
65.5,41.5,195.28
66.5,41.5,426.24
67.5,41.5,358.53
68.5,41.5,199.1
69.5,41.5,1122.8
70.5,41.5,2216.1
71.5,41.5,2003.1
72.5,41.5,1592.8
73.5,41.5,2197.9
74.5,41.5,2827.1
75.5,41.5,2901.7
76.5,41.5,3246.7
77.5,41.5,3696.6
78.5,41.5,3380.4
79.5,41.5,2612.9
80.5,41.5,1983.6
81.5,41.5,1380.4
82.5,41.5,974.05
83.5,41.5,1065.1
84.5,41.5,1079
85.5,41.5,758.77
86.5,41.5,854.17
87.5,41.5,1252.1
88.5,41.5,1251.1
89.5,41.5,1171.6
90.5,41.5,1302.5
91.5,41.5,1342.2
92.5,41.5,1222.6
93.5,41.5,1170.2
94.5,41.5,1454.3
95.5,41.5,1839.7
96.5,41.5,1898.8
97.5,41.5,1724.9
98.5,41.5,1449.7
99.5,41.5,1176.8
100.5,41.5,979.82
101.5,41.5,841.78
102.5,41.5,988.19
103.5,41.5,1160.9
104.5,41.5,1024.6
105.5,41.5,1089.5
106.5,41.5,1357.1
107.5,41.5,1339.1
108.5,41.5,1311.3
109.5,41.5,1475.2
110.5,41.5,1577.7
111.5,41.5,1652.5
112.5,41.5,1661.5
113.5,41.5,1456.2
114.5,41.5,1395.9
65.5,40.5,450.17
66.5,40.5,520.29
67.5,40.5,286.83
68.5,40.5,118.34
69.5,40.5,623.16
70.5,40.5,979.42
71.5,40.5,651.19
72.5,40.5,867.97
73.5,40.5,2141
74.5,40.5,3130.3
75.5,40.5,3201.1
76.5,40.5,3131.5
77.5,40.5,2896.2
78.5,40.5,1998.4
79.5,40.5,1093.5
80.5,40.5,879.36
81.5,40.5,1050.6
82.5,40.5,1071.6
83.5,40.5,948.68
84.5,40.5,916.22
85.5,40.5,919.9
86.5,40.5,968.65
87.5,40.5,1056.9
88.5,40.5,1043.5
89.5,40.5,901.64
90.5,40.5,596.9
91.5,40.5,573.88
92.5,40.5,988.01
93.5,40.5,1091.3
94.5,40.5,1106.1
95.5,40.5,1497.4
96.5,40.5,1661.7
97.5,40.5,1475.4
98.5,40.5,1268.7
99.5,40.5,1201.4
100.5,40.5,1254.3
101.5,40.5,1216.8
102.5,40.5,1320.7
103.5,40.5,1456.1
104.5,40.5,1291.2
105.5,40.5,1274.6
106.5,40.5,1321.5
107.5,40.5,1118.6
108.5,40.5,1117.3
109.5,40.5,1276.5
110.5,40.5,1255.8
111.5,40.5,1287.8
112.5,40.5,1404.6
113.5,40.5,1335.5
114.5,40.5,1244.1
65.5,39.5,262.26
66.5,39.5,829.41
67.5,39.5,1728.3
68.5,39.5,2354
69.5,39.5,2625
70.5,39.5,2801.2
71.5,39.5,3335.1
72.5,39.5,4048.6
73.5,39.5,4258.9
74.5,39.5,3649.8
75.5,39.5,2301
76.5,39.5,1131.8
77.5,39.5,904.09
78.5,39.5,1109.9
79.5,39.5,1186.7
80.5,39.5,1084.9
81.5,39.5,1009.4
82.5,39.5,1011
83.5,39.5,957.04
84.5,39.5,1052.6
85.5,39.5,1143.2
86.5,39.5,899.38
87.5,39.5,575.35
88.5,39.5,567.45
89.5,39.5,1111.2
90.5,39.5,1692.3
91.5,39.5,1888.4
92.5,39.5,2113.4
93.5,39.5,2298.5
94.5,39.5,2508.3
95.5,39.5,2960.9
96.5,39.5,3172.8
97.5,39.5,3064.5
98.5,39.5,2552.2
99.5,39.5,1708
100.5,39.5,1323
101.5,39.5,1374
102.5,39.5,1432.4
103.5,39.5,1445.7
104.5,39.5,1401
105.5,39.5,1346.3
106.5,39.5,1212
107.5,39.5,1260.8
108.5,39.5,1484.7
109.5,39.5,1355.9
110.5,39.5,1161.5
111.5,39.5,1260.2
112.5,39.5,1436.5
113.5,39.5,1418.2
114.5,39.5,1028.9
65.5,38.5,333.34
66.5,38.5,1011.6
67.5,38.5,1733.5
68.5,38.5,1796.7
69.5,38.5,1938.6
70.5,38.5,2674.9
71.5,38.5,3769
72.5,38.5,4407.6
73.5,38.5,4377.2
74.5,38.5,4287.6
75.5,38.5,3421.9
76.5,38.5,1893.1
77.5,38.5,1251.6
78.5,38.5,1230.7
79.5,38.5,1200.8
80.5,38.5,1264.5
81.5,38.5,1280.8
82.5,38.5,1306.6
83.5,38.5,1276.7
84.5,38.5,1132.9
85.5,38.5,961.66
86.5,38.5,1160.9
87.5,38.5,2155.7
88.5,38.5,3112
89.5,38.5,3471.2
90.5,38.5,3480
91.5,38.5,3120.9
92.5,38.5,2910.3
93.5,38.5,3088.9
94.5,38.5,3542.5
95.5,38.5,4255.8
96.5,38.5,4607.6
97.5,38.5,4606.4
98.5,38.5,4358.4
99.5,38.5,3588.9
100.5,38.5,2879.6
101.5,38.5,2296.1
102.5,38.5,1566.5
103.5,38.5,1200.1
104.5,38.5,1295.7
105.5,38.5,1380.4
106.5,38.5,1315.2
107.5,38.5,1406.1
108.5,38.5,1396.8
109.5,38.5,1108.5
110.5,38.5,1216.3
111.5,38.5,1463.4
112.5,38.5,1352.3
113.5,38.5,1015.1
114.5,38.5,369.89
65.5,37.5,228.99
66.5,37.5,525.8
67.5,37.5,649.69
68.5,37.5,82.996
69.5,37.5,522.46
70.5,37.5,2126.7
71.5,37.5,3665.3
72.5,37.5,4456.6
73.5,37.5,4456.1
74.5,37.5,4688.8
75.5,37.5,4421.6
76.5,37.5,2939.2
77.5,37.5,1950.6
78.5,37.5,1574
79.5,37.5,1225.3
80.5,37.5,1168.8
81.5,37.5,1098.9
82.5,37.5,1103.4
83.5,37.5,1249.5
84.5,37.5,1758.4
85.5,37.5,2847.6
86.5,37.5,3781.3
87.5,37.5,4388.1
88.5,37.5,4512.5
89.5,37.5,4145.9
90.5,37.5,3922.2
91.5,37.5,3492.7
92.5,37.5,2840.6
93.5,37.5,2458.2
94.5,37.5,2565.7
95.5,37.5,3246.5
96.5,37.5,3548.7
97.5,37.5,3534
98.5,37.5,3881.7
99.5,37.5,3885.2
100.5,37.5,3691.8
101.5,37.5,3517.2
102.5,37.5,2824.1
103.5,37.5,2081.7
104.5,37.5,1672.7
105.5,37.5,1440.9
106.5,37.5,1392.5
107.5,37.5,1457.2
108.5,37.5,1388.5
109.5,37.5,1122.2
110.5,37.5,1033.8
111.5,37.5,1177.2
112.5,37.5,1274.4
113.5,37.5,986.65
114.5,37.5,237.44
65.5,36.5,456.05
66.5,36.5,619.55
67.5,36.5,916.05
68.5,36.5,749.26
69.5,36.5,1784.4
70.5,36.5,3431.3
71.5,36.5,4041.7
72.5,36.5,4320.5
73.5,36.5,4156.3
74.5,36.5,4128.9
75.5,36.5,4783
76.5,36.5,4941.6
77.5,36.5,4783.3
78.5,36.5,4361.7
79.5,36.5,3387.1
80.5,36.5,2617.6
81.5,36.5,2484.8
82.5,36.5,3228
83.5,36.5,4111.5
84.5,36.5,4569.6
85.5,36.5,5088.9
86.5,36.5,5218.2
87.5,36.5,5040.8
88.5,36.5,4885.2
89.5,36.5,4708.7
90.5,36.5,4948.2
91.5,36.5,4803.3
92.5,36.5,4082.2
93.5,36.5,3568.3
94.5,36.5,3180.8
95.5,36.5,3121.7
96.5,36.5,3009.6
97.5,36.5,3014.6
98.5,36.5,3627.8
99.5,36.5,3497.6
100.5,36.5,2991.7
101.5,36.5,3087.4
102.5,36.5,2723.4
103.5,36.5,2045
104.5,36.5,1836
105.5,36.5,1854.9
106.5,36.5,1768
107.5,36.5,1534.2
108.5,36.5,1467.7
109.5,36.5,1362.2
110.5,36.5,1030.4
111.5,36.5,1072
112.5,36.5,1287.5
113.5,36.5,921.89
114.5,36.5,281.55
65.5,35.5,2479
66.5,35.5,2751.9
67.5,35.5,2904.5
68.5,35.5,2420.4
69.5,35.5,2916.3
70.5,35.5,3814.8
71.5,35.5,3342.3
72.5,35.5,3235.7
73.5,35.5,3554.3
74.5,35.5,3526.5
75.5,35.5,4150.5
76.5,35.5,4928.8
77.5,35.5,5368.9
78.5,35.5,5543.3
79.5,35.5,5329.6
80.5,35.5,5353.1
81.5,35.5,5480.3
82.5,35.5,5379.8
83.5,35.5,5225.8
84.5,35.5,5076.7
85.5,35.5,5049.7
86.5,35.5,4876.1
87.5,35.5,4895.8
88.5,35.5,5095.8
89.5,35.5,4950.2
90.5,35.5,4996.7
91.5,35.5,4923.6
92.5,35.5,4737.3
93.5,35.5,4821
94.5,35.5,4559.5
95.5,35.5,4524
96.5,35.5,4524.1
97.5,35.5,4207.4
98.5,35.5,4408.6
99.5,35.5,4180
100.5,35.5,3531.7
101.5,35.5,3430.6
102.5,35.5,3005.3
103.5,35.5,2341.6
104.5,35.5,2112.6
105.5,35.5,1980.9
106.5,35.5,1665.4
107.5,35.5,1242.1
108.5,35.5,1079.2
109.5,35.5,987.36
110.5,35.5,701.52
111.5,35.5,712.18
112.5,35.5,815.04
113.5,35.5,479.23
114.5,35.5,102.25
65.5,34.5,2847.8
66.5,34.5,3073.8
67.5,34.5,3431.6
68.5,34.5,2880.1
69.5,34.5,2236.7
70.5,34.5,1632.6
71.5,34.5,727.9
72.5,34.5,944.98
73.5,34.5,2148.2
74.5,34.5,3098.8
75.5,34.5,3875.2
76.5,34.5,4330.9
77.5,34.5,4648.8
78.5,34.5,5251.7
79.5,34.5,5370.2
80.5,34.5,5195.8
81.5,34.5,5279.8
82.5,34.5,5207.4
83.5,34.5,5017
84.5,34.5,5026
85.5,34.5,5253.9
86.5,34.5,5242
87.5,34.5,5073.3
88.5,34.5,5084.1
89.5,34.5,5063.2
90.5,34.5,5119.8
91.5,34.5,4939.4
92.5,34.5,4640.9
93.5,34.5,4617.3
94.5,34.5,4518.2
95.5,34.5,4651.6
96.5,34.5,4687.6
97.5,34.5,4415.9
98.5,34.5,4471.3
99.5,34.5,4307.5
100.5,34.5,3957.4
101.5,34.5,3872.6
102.5,34.5,3659.6
103.5,34.5,3150.2
104.5,34.5,2339.6
105.5,34.5,1716.4
106.5,34.5,1529.5
107.5,34.5,1271.6
108.5,34.5,934.96
109.5,34.5,797.39
110.5,34.5,825.02
111.5,34.5,721.22
112.5,34.5,407.53
113.5,34.5,130.56
114.5,34.5,25.964
65.5,33.5,2329.6
66.5,33.5,2668.6
67.5,33.5,2926.7
68.5,33.5,2672.4
69.5,33.5,2322.4
70.5,33.5,1341.3
71.5,33.5,593.15
72.5,33.5,504.15
73.5,33.5,738.21
74.5,33.5,1533.9
75.5,33.5,2988
76.5,33.5,4508
77.5,33.5,5038.1
78.5,33.5,5015.9
79.5,33.5,5047.9
80.5,33.5,4995
81.5,33.5,5009.4
82.5,33.5,5087.8
83.5,33.5,5128.6
84.5,33.5,5072.2
85.5,33.5,5037.7
86.5,33.5,4993.4
87.5,33.5,5010.9
88.5,33.5,5162.6
89.5,33.5,5157.1
90.5,33.5,5154.8
91.5,33.5,5115.8
92.5,33.5,4863.9
93.5,33.5,4738.6
94.5,33.5,4871.5
95.5,33.5,4805.5
96.5,33.5,4480.6
97.5,33.5,4557
98.5,33.5,4595.9
99.5,33.5,4398.7
100.5,33.5,4376.4
101.5,33.5,3845.3
102.5,33.5,3474.2
103.5,33.5,3457.7
104.5,33.5,2480
105.5,33.5,1520.2
106.5,33.5,1365.6
107.5,33.5,1293.6
108.5,33.5,1149.2
109.5,33.5,995.36
110.5,33.5,988.83
111.5,33.5,818.52
112.5,33.5,391.42
113.5,33.5,169.91
114.5,33.5,21.591
65.5,32.5,1486.5
66.5,32.5,2019.1
67.5,32.5,2265.9
68.5,32.5,2078.4
69.5,32.5,1748.3
70.5,32.5,571.4
71.5,32.5,212.23
72.5,32.5,335.21
73.5,32.5,199.45
74.5,32.5,215.13
75.5,32.5,795.08
76.5,32.5,2968.5
77.5,32.5,4918
78.5,32.5,5049.1
79.5,32.5,4767.5
80.5,32.5,4880.3
81.5,32.5,4895.2
82.5,32.5,4661.6
83.5,32.5,4561.7
84.5,32.5,4770.3
85.5,32.5,5035.4
86.5,32.5,5047.9
87.5,32.5,5039.6
88.5,32.5,4988.1
89.5,32.5,4814.1
90.5,32.5,4879.4
91.5,32.5,5064
92.5,32.5,5031.3
93.5,32.5,4848.5
94.5,32.5,4848.3
95.5,32.5,4658
96.5,32.5,4343.4
97.5,32.5,4485
98.5,32.5,4341.8
99.5,32.5,4223.4
100.5,32.5,4319.9
101.5,32.5,3774.3
102.5,32.5,3787.7
103.5,32.5,3691.2
104.5,32.5,2060.2
105.5,32.5,971.95
106.5,32.5,956.09
107.5,32.5,990.25
108.5,32.5,1101.5
109.5,32.5,960.39
110.5,32.5,576.14
111.5,32.5,213.76
112.5,32.5,51.849
113.5,32.5,167.95
114.5,32.5,138.01
65.5,31.5,1034.7
66.5,31.5,1571.9
67.5,31.5,2107.1
68.5,31.5,2131.9
69.5,31.5,1621.6
70.5,31.5,368.04
71.5,31.5,121.72
72.5,31.5,199.54
73.5,31.5,218.18
74.5,31.5,331.43
75.5,31.5,0
76.5,31.5,676.92
77.5,31.5,2752.9
78.5,31.5,4445.4
79.5,31.5,4959.5
80.5,31.5,5038.6
81.5,31.5,5180
82.5,31.5,5304.1
83.5,31.5,5196.5
84.5,31.5,4993.1
85.5,31.5,4884
86.5,31.5,4733.8
87.5,31.5,4756.9
88.5,31.5,4684.1
89.5,31.5,4654.3
90.5,31.5,4740.2
91.5,31.5,4647.8
92.5,31.5,4723.1
93.5,31.5,4796.8
94.5,31.5,4814.4
95.5,31.5,4710.9
96.5,31.5,4420.2
97.5,31.5,4257.3
98.5,31.5,4288.6
99.5,31.5,4387.5
100.5,31.5,4082.4
101.5,31.5,3946.2
102.5,31.5,4072.9
103.5,31.5,2696.4
104.5,31.5,792.31
105.5,31.5,416.43
106.5,31.5,600.13
107.5,31.5,663.54
108.5,31.5,941.48
109.5,31.5,1316.5
110.5,31.5,1292.8
111.5,31.5,654.81
112.5,31.5,220.82
113.5,31.5,124.77
114.5,31.5,133.27
65.5,30.5,943.63
66.5,30.5,1729.4
67.5,30.5,1926.2
68.5,30.5,1703.7
69.5,30.5,1493.7
70.5,30.5,487.64
71.5,30.5,139.19
72.5,30.5,144.74
73.5,30.5,48.277
74.5,30.5,191.07
75.5,30.5,356.23
76.5,30.5,301.01
77.5,30.5,688.38
78.5,30.5,2110.1
79.5,30.5,3587.6
80.5,30.5,4647.3
81.5,30.5,5056.1
82.5,30.5,5134.1
83.5,30.5,5065.6
84.5,30.5,5038.5
85.5,30.5,5194.9
86.5,30.5,5217.2
87.5,30.5,5377.1
88.5,30.5,5282.4
89.5,30.5,5213
90.5,30.5,5114.7
91.5,30.5,4949
92.5,30.5,5196.9
93.5,30.5,5033.5
94.5,30.5,4516.3
95.5,30.5,4399.2
96.5,30.5,4650.4
97.5,30.5,4427.6
98.5,30.5,4208.5
99.5,30.5,4411.8
100.5,30.5,4203.7
101.5,30.5,4004.7
102.5,30.5,2945.4
103.5,30.5,962.22
104.5,30.5,363.6
105.5,30.5,469.21
106.5,30.5,179.3
107.5,30.5,435.91
108.5,30.5,794.4
109.5,30.5,1029.1
110.5,30.5,997.63
111.5,30.5,235.23
112.5,30.5,0
113.5,30.5,35.574
114.5,30.5,0
65.5,29.5,976.25
66.5,29.5,1710.8
67.5,29.5,981
68.5,29.5,479.21
69.5,29.5,875.58
70.5,29.5,250.4
71.5,29.5,0
72.5,29.5,174.42
73.5,29.5,303.9
74.5,29.5,128.53
75.5,29.5,146.66
76.5,29.5,260.69
77.5,29.5,136.5
78.5,29.5,303.39
79.5,29.5,836.15
80.5,29.5,1793.6
81.5,29.5,2801.3
82.5,29.5,4292.4
83.5,29.5,5251.5
84.5,29.5,5337.8
85.5,29.5,5318.3
86.5,29.5,4992.1
87.5,29.5,4775.1
88.5,29.5,4564.2
89.5,29.5,4756.4
90.5,29.5,4638.1
91.5,29.5,4349.5
92.5,29.5,4699.8
93.5,29.5,4592.6
94.5,29.5,3820.8
95.5,29.5,3523.5
96.5,29.5,4518.9
97.5,29.5,4710
98.5,29.5,4084.5
99.5,29.5,4213.8
100.5,29.5,4336.5
101.5,29.5,3978.9
102.5,29.5,2406.2
103.5,29.5,700.69
104.5,29.5,302.89
105.5,29.5,346.72
106.5,29.5,450.41
107.5,29.5,862.45
108.5,29.5,985.32
109.5,29.5,879.38
110.5,29.5,769.99
111.5,29.5,203.48
112.5,29.5,0
113.5,29.5,189.85
114.5,29.5,235.86
65.5,28.5,1122.5
66.5,28.5,1864.4
67.5,28.5,489.58
68.5,28.5,0
69.5,28.5,306.01
70.5,28.5,0
71.5,28.5,191.4
72.5,28.5,79.003
73.5,28.5,121.74
74.5,28.5,284.99
75.5,28.5,271.92
76.5,28.5,255.42
77.5,28.5,239.01
78.5,28.5,259.06
79.5,28.5,191.89
80.5,28.5,192.23
81.5,28.5,473.42
82.5,28.5,2059.5
83.5,28.5,3168.8
84.5,28.5,3523.1
85.5,28.5,4483.6
86.5,28.5,5209.6
87.5,28.5,5249.9
88.5,28.5,4863.9
89.5,28.5,5049.2
90.5,28.5,5013.3
91.5,28.5,4970.3
92.5,28.5,4863.7
93.5,28.5,3595.9
